"ID","Gender","Race","Age","Age_rescale","AgeLvl","Edu","CollegeDegree","Income","IncomeLvl","Marital","PO","EarAdopt","EarAdoptLvl","WearTech","SI_1_SSN","SI_2_health","SI_4_phone","SI_5_email","SI_6_location","SI_7_texts","SI_8_numbers","SI_9_birthdate","SI_10_relationship","SI_11_website","SI_12_search","SI_13_religion","SI_14_friends","SI_15_politics","SI_16_media","SI_17_purchases","SI_18_credit","SI_19_drowsiness","SI_20_alertness","SI_21_focus","SI_22_concentration","SI_24_brainwave","SI_25_brain.health","SI_26_substance","SI_27_emotion","SI_28_anxiety","SI_29_mental.image","SI_30_mental.thoughts","SI_31_intelligence","SI_32_sleep","SI_33_sexual.orientation","SI_34_genetic","SI_35_social.media"
"1391411681","Female","White","25-34",29.5,2,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally the first to try a new technology product ",1,"Yes",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1400129801","Male","White","25-34",29.5,2,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,2,4,3,4,3,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,4
"1279099335","Female","Hispanic or Latino","25-34",29.5,2,"College graduate","college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally among the last to try a new technology product",4,"No",4,3,2,1,3,2,1,1,3,1,1,1,1,2,1,1,3,2,2,2,2,2,3,1,2,2,2,4,2,1,1,2,1
"1335114634","Male","Black ","35-44",39.5,3,"Some college ","no college degree","$50,000 - $74,999 ",5,"Divorced","Democrat","I am generally the first to try a new technology product ",1,"Yes",4,4,3,2,3,3,2,3,2,3,4,1,2,1,1,3,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,4,2
"1412710838","Female","White","55-64",59.5,5,"Some college ","no college degree","$100,000 - $149,999 ",7,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1378406840","Female","White","25-34",29.5,2,"College graduate","college degree","$75,000 - $99,999 ",6,"Never married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,3,4,4,4,3,4,2,4,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4
"1134923035","Male","White","65+",70,6,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,3,3,3,3,4,4,4,4,3,4,3,4,4,4,3,3,4,3,3,4,3,3,3,4,4,3,4,4,3
"1420247544","Female","White","25-34",29.5,2,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,1,4,4,1,4,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,4,2,2,2,2,2
"1415573041","Female","White","35-44",39.5,3,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Independent","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,4,4,4,4,4,3,3,4,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,1
"1407532428","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","More than $200,000",9,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,2,4,4,4,3,3,3,4,2,2,2,3,4,4,4,4,3,4,4,4,4,4,4,4,2,3,4,2
"1254117219","Male","White","65+",70,6,"College graduate","college degree","$50,000 - $74,999 ",5,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,3,2,2,3,4,1,2,2,1,3,2,1,2,4,2,2,2,3,3,2,1,3,2,3,4,1,2,1,2,2
"1407672471","Male","White","25-34",29.5,2,"College graduate","college degree","$25,000 - $34,999 ",3,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,4,4,4,3,3,4,2,4,3,2,2,3,3,3,3,3,2,3,3,3,3,3,4,2,1,1,4,4
"1174032072","Male","White","35-44",39.5,3,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,3,3,3,1,4,3,3,3,2,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,3,4,3,2
"1407807808","Female","White","45-54",49.5,4,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,3,2,4,3,4,2,3,2,2,2,4,3,3,4,3,4,3,2,4,4,4,4,3,3,1,3,3
"1358165965","Female","White","35-44",39.5,3,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,4,4,3,3,3,3,3,2,3,2,3,3,4,3,4,4,4,3,4,3,3,4,4,4,4,3,2,4,4
"1420279618","Female","White","65+",70,6,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,4,4,3,4,3,3,2,4,3,3,3,3,3,3,3,4,3,3,3,3,4,4,2,3,3,3,4,4,3,2,3,3
"1237119115","Female","White","55-64",59.5,5,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Republican","I am generally the first to try a new technology product ",1,"Yes",4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1292263896","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,2,3,3,2,4,2,1,1,4,4,2,1,2,1,1,4,1,2,2,3,2,3,1,2,3,2,2,3,1,4,2,3
"1385209312","Male","White","35-44",39.5,3,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally the first to try a new technology product ",1,"Yes",4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4
"1175509912","Male","White","35-44",39.5,3,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Republican","I am generally the last to try a new technology product",5,"No",4,4,4,4,4,4,4,3,4,4,4,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,3
"1341074234","Female","White","25-34",29.5,2,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Married","Republican","I am generally the first to try a new technology product ",1,"Yes",3,4,2,4,4,4,3,3,3,3,4,3,4,3,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3
"1409319538","Female","American Indian or Alaska Native ","35-44",39.5,3,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally the first to try a new technology product ",1,"Yes",2,2,3,3,4,4,3,3,3,3,2,3,4,4,4,3,4,4,3,3,3,2,2,3,3,3,4,3,3,2,3,2,3
"1350542603","Female","Asian ","25-34",29.5,2,"College graduate","college degree","$25,000 - $34,999 ",3,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,3,3,3,2,3,2,1,2,4,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,4
"1391260416","Female","Hispanic or Latino","25-34",29.5,2,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,3,3,3,2,2,3,1,2,3,2,2,2,2,3,2,1,3,2,3,2,2,4,2,2,3,3,2,4,4,3,4
"1416104469","Male","White","65+",70,6,"College graduate","college degree","$35,000 - $49,999 ",4,"Divorced","Republican","I am generally the first to try a new technology product ",1,"No",4,3,4,3,3,3,4,3,4,4,3,4,3,3,3,3,4,4,3,3,3,3,4,4,3,3,3,3,3,4,4,4,3
"1208530643","Female","Asian ","35-44",39.5,3,"College graduate","college degree","$50,000 - $74,999 ",5,"Never married","Republican","I am generally among the first to try a new technology product ",2,"Yes",4,3,4,4,4,4,4,4,4,3,4,2,4,4,3,4,4,4,4,3,3,4,4,3,4,4,4,4,3,4,4,4,4
"1399721493","Male","Hispanic or Latino","25-34",29.5,2,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Republican","I am generally among the last to try a new technology product",4,"No",4,4,4,3,4,4,4,2,2,4,4,2,1,1,4,1,4,3,4,3,4,4,4,4,4,4,3,4,3,1,3,4,3
"1419712774","Male","Black ","25-34",29.5,2,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Never married","Democrat","I am generally the first to try a new technology product ",1,"No",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3
"1106184812","Female","American Indian or Alaska Native ","65+",70,6,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,3,3,4,3,3,4,4,4,3,2,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4
"1407674080","Female","Hispanic or Latino","18-24",21,1,"College graduate","college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally among the last to try a new technology product",4,"No",4,3,3,2,3,2,2,3,3,2,3,2,2,3,2,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,2
"1416651655","Other","White","25-34",29.5,2,"Some college ","no college degree","$25,000 - $34,999 ",3,"Divorced","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,4,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,3
"1402089493","Female","Black ","45-54",49.5,4,"Some college ","no college degree","$35,000 - $49,999 ",4,"Divorced","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,3,4,3,3,4,4,3,3,3,2,3,3,3,2,4,4,3,3,2,4,4,4,3,4,4,4,3,3,3,4,3
"1132217697","Female","Black ","65+",70,6,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally among the last to try a new technology product",4,"Yes",4,4,4,4,4,4,3,3,3,2,3,4,3,2,2,2,3,4,4,4,4,4,4,3,4,4,4,4,4,3,2,4,2
"1316905921","Female","American Indian or Alaska Native ","18-24",21,1,"Some college ","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,3,1,4,3,3,1,3,2,2,2,2,1,2,2,3,4,3,3,4,3,1,4,4,4,4,4,2,2,2,3,1
"1411202972","Female","Asian ","25-34",29.5,2,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,2,2,2,3,1,2,2,2,2,3,2,3,3,3,2,4,4,4,2,3,3,3,2,2,3,3,2,2,3,2
"1417319282","Female","White","25-34",29.5,2,"College graduate","college degree","$35,000 - $49,999 ",4,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,4,4,3,4,4,2,4,4,4,3,4,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,4,4
"1416315573","Female","Asian ","18-24",21,1,"Some college ","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"No",4,3,4,4,4,4,3,1,3,3,3,3,2,2,3,3,4,3,2,3,3,2,3,2,3,3,3,2,4,2,2,4,4
"1411195872","Female","Hispanic or Latino","25-34",29.5,2,"Some college ","no college degree","$75,000 - $99,999 ",6,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,1,2,1,1,1,1,1,2,3,3,1,2,1,1,1,3,2,2,2,1,1,1,3,1,2,3,3,2,1,1,1,1
"1135018565","Other","Other ","35-44",39.5,3,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Other","I am generally the last to try a new technology product",5,"No",4,3,4,4,4,4,3,2,3,3,3,3,4,3,2,3,3,4,4,3,4,4,4,3,3,3,3,3,3,4,2,4,3
"1278843053","Female","Asian ","35-44",39.5,3,"College graduate","college degree","$150,000 - $199,999",8,"Married","Democrat","I am generally among the last to try a new technology product",4,"Yes",4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,4,3,4,3
"1349116265","Female","White","35-44",39.5,3,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,3,4,3,3,4,3,3,3,2,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,4
"1291819663","Female","Asian ","35-44",39.5,3,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,3,4,4,4,4,4,4,3,3,4,2,3,1,1,2,3,1,2,2,3,2,2,3,4,2,4,3,1,1,2,2,3
"1394067457","Female","Asian ","65+",70,6,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1416376957","Male","Asian ","18-24",21,1,"College graduate","college degree","$100,000 - $149,999 ",7,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",3,1,4,4,3,4,2,1,2,2,4,1,2,2,1,2,3,4,4,4,4,4,4,1,4,4,4,4,1,3,1,2,2
"1416162504","Male","Other ","35-44",39.5,3,"Some college ","no college degree","$35,000 - $49,999 ",4,"Divorced","Independent","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,3,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1283222244","Female","American Indian or Alaska Native ","65+",70,6,"High school graduate or equivalent","no college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally the last to try a new technology product",5,"No",4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3,3,4,4
"1398046071","Male","Hispanic or Latino","18-24",21,1,"High school graduate or equivalent","no college degree","$75,000 - $99,999 ",6,"Never married","Independent","I am generally the first to try a new technology product ",1,"No",4,4,2,1,4,1,2,3,2,2,3,2,3,4,3,3,4,4,1,3,4,3,3,2,3,4,1,4,3,3,3,3,3
"1415914485","Female","Black ","25-34",29.5,2,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
"1131922951","Male","Other ","25-34",29.5,2,"College graduate","college degree","$100,000 - $149,999 ",7,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,3,3,4,4,1,1,3,3,2,1,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,3,4,2
"1392417315","Female","Asian ","25-34",29.5,2,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,3,4,3,3,4,4,4,3,4,2,1,3,3,2,4,3,3,3,3,3,4,3,3,3,4,4,3,2,4,4,3
"1420321257","Female","Hispanic or Latino","18-24",21,1,"College graduate","college degree","$35,000 - $49,999 ",4,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3
"1403058226","Male","Asian ","18-24",21,1,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,2,4,3,3,3,3,3,4,3,4,3,3,4,3,3,2,3,3,4,3,2,4,4,4,4,1,3,3,4,3
"1398415884","Female","Black ","45-54",49.5,4,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,1,4,4,4,2,4,2,3,3,2,2,2,3,4,3,3,3,4,3,3,3,3,3,4,4,3,3,4,3,1
"1399400010","Female","Hispanic or Latino","25-34",29.5,2,"College graduate","college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,3,4,4,2,4,4,4,4,3,4,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3
"1132062023","Female","White","65+",70,6,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3
"1408746498","Female","Black ","25-34",29.5,2,"Graduate/Professional school or beyond ","college degree","$25,000 - $34,999 ",3,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,2,4,3,4,3,4,3,2,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,2,4
"1416168528","Male","Asian ","25-34",29.5,2,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",2,2,3,2,3,3,4,4,4,3,3,4,3,2,3,4,3,4,3,3,3,2,2,3,3,4,3,2,3,2,2,3,4
"1416735962","Female","Native Hawaiian or Other Pacific Islander ","45-54",49.5,4,"College graduate","college degree","Less than $15,000 ",1,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,3,3,4,4,4,2,4,2,2,2,3,3,2,2,4,3,4,2,4,3,2,4,2,2,3,4,4
"1132231974","Female","Asian ","35-44",39.5,3,"Graduate/Professional school or beyond ","college degree","$150,000 - $199,999",8,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,4,4,2,4,3,4,4,3,4,3,3,4,2,3,3,2,3,4,3,3,3,4,4,3,2,4,4,4
"1084204733","Male","Black ","45-54",49.5,4,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,3,3,2,3,3,3,3,3,4,4,3,3,4,3,4,4,4,4,4,3,3,4,4,4,4,3,4,2,3,2
"1417983860","Female","Hispanic or Latino","18-24",21,1,"College graduate","college degree","Less than $15,000 ",1,"Never married","Other","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,4,2,4,3,4,2,1,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,1,4,2
"1314621902","Female","Hispanic or Latino","55-64",59.5,5,"Some college ","no college degree","$15,000 - $24,999 ",2,"Divorced","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4
"1420348587","Female","Hispanic or Latino","18-24",21,1,"Graduate/Professional school or beyond ","college degree","More than $200,000",9,"Married","Republican","I am generally the first to try a new technology product ",1,"Yes",1,3,1,4,2,1,2,2,1,1,2,1,3,3,2,2,2,1,3,3,3,4,1,1,1,3,1,1,2,1,1,2,2
"1385905321","Female","Hispanic or Latino","35-44",39.5,3,"Some college ","no college degree","$25,000 - $34,999 ",3,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,2,2,3,3,1,2,3,1,2,1,1,1,1,1,3,2,2,3,2,3,2,3,1,1,3,3,2,2,1,1,3,3
"1404746777","Male","Asian ","25-34",29.5,2,"Graduate/Professional school or beyond ","college degree","$150,000 - $199,999",8,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,3,4
"1404786996","Female","Other ","35-44",39.5,3,"Some college ","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1362388727","Female","White","25-34",29.5,2,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,3,4,3,2,2,2,4,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2
"1409136306","Female","Black ","45-54",49.5,4,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,1,4,2,4,1,3,3,2,1,1,1,4,1,1,1,4,3,1,1,3,3,3,1,1,1,4,3,4
